,PS1,PS3,PS4,PS5,EPS1,VS1
1818,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1559,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
985,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
1732,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1282,0.34788696675043207,-0.02090700463810735,0.20111431836166294,-0.0026707646347061686,0.08622126708719346,0.11845914864380758
1724,0.19644794381699282,-0.020026659350026232,0.34976392863000216,0.003815251800389441,0.08183583701274144,0.11975126055161434
2166,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
198,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11769399823106441,0.17419316749384717
1643,0.34788696675043207,-0.011096964374934237,0.07456391650345817,0.02231647790751401,0.1726707273093968,0.1159351442993306
729,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
1309,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
710,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.0504491703038229,0.11679702127072722,0.16625519135394795
1801,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
892,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
1518,0.34788696675043207,-0.01681096186621711,0.161918020378095,0.008386340220950306,0.1402418702937943,0.09326246193365229
1252,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1776,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
760,0.34788696675043207,-0.007747670723479705,-0.035497391118443966,0.04394522669014156,0.1726707273093968,0.11917065536050664
772,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
1150,0.34788696675043207,-0.00667575417127253,-0.02290544797271854,0.0458060065062168,0.12489357443256022,0.16467529170141992
1067,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1728,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1996,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1961,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
912,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
2185,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1220,0.34788696675043207,-0.00667575417127253,-0.023859371630255755,0.04590473195591738,0.12488873858096983,0.16458140210330974
678,0.34788696675043207,-0.010363895206792484,-0.025166755925019935,0.04454649076511774,0.1111219642219361,0.20587153440089334
1011,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
1603,0.34788696675043207,-0.010235786676626835,0.2089071792529671,-0.002295707942272407,0.12720991015138616,0.0726986215592581
1123,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
2134,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
658,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04443038994985926,0.11473692288554671,0.21588491892223538
1206,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04505126134873372,0.13174870897665147,0.15743962076630402
866,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.04508220830076615,0.13655860491970306,0.15884569050983155
1027,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1796,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1394,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
1580,0.19644794381699282,-0.011725651923780722,0.34976392863000216,0.0026847144894791564,0.1289347245081821,0.07673613705309679
2188,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1608,0.21059746572665494,-0.009269900089775795,0.35006147297311174,-0.0014404934483961407,0.12470443237705131,0.07234309515451665
681,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.05025784576485359,0.11779450729513974,0.16544902986850474
1586,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1646,0.34788696675043207,-0.010235786676626835,0.2084326396035352,-0.002295707942272407,0.1263789370963282,0.07400413426374797
806,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04505126134873372,0.13174870897665147,0.15743962076630402
1344,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
2137,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
752,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.04508220830076615,0.13655860491970306,0.15884569050983155
1431,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
352,0.19644794381699282,-0.0037211384903037548,0.34976392863000216,0.002138662101235589,0.05908039342448035,0.14944947151320842
156,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05170239432560686,0.11261687675847676,0.18781429634775593
768,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
844,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1338,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1004,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.045886031407443184,0.1221469580830945,0.16577481239936187
1139,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
644,0.34788696675043207,-0.010141361121484449,-0.022455485871029746,0.04378950222520539,0.11245585040226236,0.21467376417555262
165,0.34788696675043207,-0.005722536566474479,-0.025396781173606553,0.04719521751154665,0.11236103684556065,0.19620892059452566
536,0.34788696675043207,-0.010003813289180319,0.10764366976131523,0.002291499289924781,0.08171249392242941,0.21588491892223538
1521,0.1961680689642119,9.302708943170757e-07,0.37506980131264644,0.00010702227321757185,0.1074982564283452,0.08082997183026175
1870,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1319,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1419,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
1693,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
572,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04394138848611884,0.11487071633866996,0.21624012693285255
242,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11494888439667672,0.18428807377453382
770,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
2059,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1688,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
996,0.34788696675043207,-0.0061578009274335654,-0.03195085688647559,0.04827317078132232,0.11999193014856602,0.16522651816891454
2019,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1279,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
385,0.34788696675043207,-0.007934984061051864,-0.016832181898502996,0.04316474912196122,0.11601484700153286,0.22175577605690766
209,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11509848881395557,0.1844167611032148
994,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.048236233142567975,0.11999209209625039,0.1652730576896797
1430,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04575085099585208,0.12490666910744652,0.16471735253689834
1979,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1151,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
948,0.34788696675043207,-0.006430657248405858,-0.031972481713705925,0.045885165880459544,0.12336368901975658,0.16588092081711414
1563,0.18611998972183597,0.0003777262682393978,0.3586578224505248,0.0017567739332278176,0.13697571274895814,0.074444896104228
177,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.0507914280793087,0.11213760690192642,0.18920453245060442
121,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11774143848295415,0.17414572724195743
886,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1032,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
81,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11774143848295415,0.17414572724195743
1770,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1792,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1422,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
115,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05242496129201424,0.11443873043029829,0.18526987570952702
1532,0.19644794381699282,-0.013882362122176306,0.34976392863000216,0.0028741881855212092,0.1289347245081821,0.0758841016084919
2024,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
226,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.052190408064726745,0.11442032174795969,0.1855228376191531
2052,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
458,0.34788696675043207,-0.006686706554201227,-0.03195085688647559,0.05064206417868411,0.11729011759295949,0.16608834295392694
1727,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1294,0.34788696675043207,-0.008062470465232119,0.015181777714668554,0.04531948581237888,0.1319039625186893,0.15701614276062104
1237,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
74,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.05025784576485359,0.11779450729513974,0.16544902986850474
579,0.34788696675043207,-0.005722536566474479,-0.025396781173606553,0.04623585084784709,0.11289890705568861,0.19663041704809725
686,0.34788696675043207,-0.010337353422510964,-0.022542012080279283,0.04409724097350598,0.11138605939509061,0.21160569085307168
1176,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
169,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11937112528307059,0.17986583288813995
1802,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
805,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04505126134873372,0.13174870897665147,0.15743962076630402
2091,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1224,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
1628,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1749,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1535,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
87,0.34788696675043207,-0.006483676079885425,-0.03195085688647559,0.05062068717512902,0.11707049905140787,0.16612630802471784
540,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04394138848611884,0.11487071633866996,0.21624012693285255
162,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
1131,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1623,0.18829778863638058,-0.0020758810672374395,0.35605409370863017,0.001983400325934803,0.13700756668471092,0.07280706362433853
1703,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
859,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1612,0.34788696675043207,-0.010235786676626835,0.2084326396035352,-0.002295707942272407,0.1263789370963282,0.07400413426374797
1407,0.34788696675043207,-0.009847332989964208,0.0711257388885691,0.01935625238648464,0.12489357443256022,0.16467529170141992
323,0.34788696675043207,-0.005199476676091663,-0.016796426990929758,0.05161279532898788,0.11280385676191107,0.1877169153409406
1794,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
415,0.34788696675043207,0.0006818172337546002,0.12178630335467899,0.0003381676832716618,0.07202374263348532,0.21574321595819057
1016,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.045886031407443184,0.1221469580830945,0.16577481239936187
1777,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1227,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
680,0.34788696675043207,-0.010141361121484449,-0.022455485871029746,0.04378950222520539,0.11245585040226236,0.21467376417555262
24,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.048236233142567975,0.11999209209625039,0.1652730576896797
1077,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1348,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1241,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
569,0.34788696675043207,-0.007506404783738541,-0.024106439009373926,0.04535348988807375,0.1125765569412861,0.20105653908923538
424,0.34788696675043207,0.0006137458293437037,0.12467503580555794,0.000595690297548801,0.07122884822114206,0.21467376417555262
984,0.34788696675043207,-0.006167564757128763,-0.03195085688647559,0.048236233142567975,0.11999209209625039,0.1652730576896797
466,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11377607118995359,0.1857391787272168
1970,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
749,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.04508220830076615,0.13655860491970306,0.15884569050983155
853,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
400,0.34788696675043207,-0.007928000103142097,-0.019300967801388347,0.04360653822649818,0.11194487729623137,0.22060305744340492
113,0.34788696675043207,-0.006686706554201227,-0.03195085688647559,0.05064206417868411,0.11729011759295949,0.16608834295392694
1816,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1867,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
337,0.34788696675043207,-0.002870947083723485,0.19466102403926477,0.0009266322563932228,0.07938167914368188,0.13450987121070468
1627,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
413,0.34788696675043207,-0.017689335487317992,0.08341151763131271,0.013988491718721852,0.11774143848295415,0.17414572724195743
1912,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
609,0.34788696675043207,-0.010141361121484449,-0.022455485871029746,0.04378950222520539,0.11245585040226236,0.21467376417555262
1753,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1073,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
1861,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
524,0.34788696675043207,-0.010337353422510964,-0.022542012080279283,0.04409724097350598,0.11138605939509061,0.21160569085307168
736,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04575085099585208,0.12490666910744652,0.16471735253689834
1015,0.34788696675043207,-0.006430657248405858,-0.031972481713705925,0.045885165880459544,0.12336368901975658,0.16588092081711414
118,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05170239432560686,0.11261687675847676,0.18781429634775593
190,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11769399823106441,0.17419316749384717
1295,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
503,0.34788696675043207,-0.010141361121484449,-0.022455485871029746,0.04378950222520539,0.11245585040226236,0.21467376417555262
862,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
688,0.34788696675043207,-0.00911088430555318,0.05257827819294825,0.025200504596812556,0.11076683675638921,0.19914884837700486
418,0.34788696675043207,-0.010141361121484449,-0.022455485871029746,0.04378950222520539,0.11245585040226236,0.21467376417555262
1124,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
483,0.34788696675043207,0.008895714948168765,-0.001638292904713512,0.04262597686371339,0.1182551334870462,0.2231742949777331
922,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.11997145922414176,0.16555361925446366
1188,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
2064,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1231,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1364,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12337995982792471,0.16609018085635485
1687,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1243,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
662,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04443038994985926,0.11487862584959152,0.21574321595819057
1204,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
54,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11774143848295415,0.17414572724195743
1146,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.045886031407443184,0.1221469580830945,0.16577481239936187
1565,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
535,0.34788696675043207,-0.0020934695989650587,0.1985459465441839,-0.00047215637894248985,0.06415803712469448,0.1478888563238736
1583,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1479,0.19609761810544146,0.0017974064275780854,0.3711244828365209,0.0005355637798158952,0.11753399167112044,0.07100975129823817
1537,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
222,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11509848881395557,0.1844167611032148
1554,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
191,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05242496129201424,0.11443873043029829,0.18526987570952702
1916,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
639,0.34788696675043207,-0.007803330426282451,-0.019852856641460637,0.04363773326804932,0.11257179560328834,0.21623801898225914
796,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
205,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11377607118995359,0.1857391787272168
1702,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
882,0.34788696675043207,-0.007747670723479705,-0.035497391118443966,0.04394522669014156,0.13390373807265643,0.15793764459724702
590,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
1374,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
1585,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
785,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04531948581237888,0.1319039625186893,0.15701614276062104
2117,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2007,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2130,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1248,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.0458060065062168,0.12489357443256022,0.16467529170141992
925,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1480,0.19644794381699282,-0.013882362122176306,0.34976392863000216,0.0028741881855212092,0.1289347245081821,0.0758841016084919
1372,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1533,0.34788696675043207,-0.010145289717236272,0.18049911185271506,0.0021821917323077145,0.14394546384696505,0.08079530165858384
746,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04505126134873372,0.13174870897665147,0.15743962076630402
750,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
1075,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
823,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.044696125430199185,0.1366667033916512,0.15912367490845036
2047,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1871,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
698,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11377607118995359,0.1857391787272168
1701,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
207,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05161279532898788,0.11280808758274974,0.18771268452010192
1841,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
187,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.05143125824885475,0.11509848881395557,0.1844167611032148
577,0.34788696675043207,-0.007953562480711773,-0.01934148027817517,0.043014657419086944,0.11217641275687396,0.22102947764453007
263,0.34788696675043207,-0.005199476676091663,-0.026373145968833556,0.05242496129201424,0.11443873043029829,0.18526987570952702
978,0.34788696675043207,-0.0061578009274335654,-0.03195085688647559,0.04827317078132232,0.11999193014856602,0.16522651816891454
481,0.34788696675043207,-0.007921473002207358,-0.006855736470316565,0.04361291474758,0.11191977159661559,0.22065577199779096
586,0.34788696675043207,-0.004912698728147813,-0.02683266063385703,0.051709549994814585,0.11937112528307059,0.17986583288813995
1133,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
225,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
394,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04443038994985926,0.11473692288554671,0.21588491892223538
1125,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1449,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
848,0.34788696675043207,-0.0055030436639681435,0.021222866488236902,0.0452706863273884,0.13185391080932418,0.15598692268635583
1395,0.34788696675043207,-0.006985440827140921,-0.031871188979654574,0.04505126134873372,0.13174870897665147,0.15743962076630402
995,0.34788696675043207,-0.006473983718530252,-0.03195085688647559,0.04828272341129414,0.1201478801842536,0.16537719829435182
126,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.050782843254263854,0.11774143848295415,0.17414572724195743
144,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
2099,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
1435,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
490,0.34788696675043207,-0.010408014330327009,-0.019852856641460637,0.04443038994985926,0.11473692288554671,0.21588491892223538
316,0.34788696675043207,-0.00575403901199667,-0.026810746646702466,0.05134100032723776,0.1173598448094667,0.17396916384247096
1300,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1387,0.34788696675043207,-0.006715496177577052,-0.032355829025964344,0.0452706863273884,0.13185391080932418,0.15598692268635583
966,0.34788696675043207,-0.0061578009274335654,-0.03195085688647559,0.04827317078132232,0.11999193014856602,0.16522651816891454
1129,0.34788696675043207,-0.00667575417127253,-0.031972481713705925,0.04590473195591738,0.12488873858096983,0.16458140210330974
1451,0.34788696675043207,-0.0077689325332716,-0.03195444904807687,0.04508220830076615,0.13655860491970306,0.15884569050983155
2010,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
2081,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
891,0.34788696675043207,-0.007191193615708191,-0.031871188979654574,0.04508070173217871,0.13176120386656243,0.15760343828151535
1498,0.34788696675043207,-0.01211805853818193,0.2034471639371208,-0.002636872382398292,0.1265167411594701,0.0782541725488427
2163,0.19644794381699282,-0.013930111514128929,0.34976392863000216,0.0029003627071840787,0.1289347245081821,0.07449747047079158
690,0.34788696675043207,-0.010141361121484449,-0.022455485871029746,0.04378950222520539,0.11245585040226236,0.21467376417555262
